0.000000000000000000e+00,-4.410342788696289062e+01
0.000000000000000000e+00,-4.389921188354492188e+01
0.000000000000000000e+00,-4.368237304687500000e+01
0.000000000000000000e+00,-4.351943969726562500e+01
6.999075412750244141e-01,-4.414247131347656250e+01
6.999075412750244141e-01,-4.368428166707357008e+01
1.400023698806762695e+00,-5.918120574951171875e+01
1.400023698806762695e+00,-4.370022201538085938e+01
1.400023698806762695e+00,-4.346069717407226562e+01
2.099931240081787109e+00,-8.680213928222656250e+01
2.099931240081787109e+00,-8.311748504638671875e+01
2.099931240081787109e+00,-4.367572021484375000e+01
2.799630165100097656e+00,-6.608862304687500000e+01
2.799630165100097656e+00,-4.385614776611328125e+01
2.799630165100097656e+00,-4.372903442382812500e+01
2.799630165100097656e+00,-4.356890869140625000e+01
3.499746322631835938e+00,-4.432252502441406250e+01
3.499746322631835938e+00,-4.405953979492187500e+01
3.499746322631835938e+00,-4.367824427286783617e+01
4.199653863906860352e+00,-4.408235168457031250e+01
4.199653863906860352e+00,-4.377518590291341383e+01
4.199653863906860352e+00,-4.365645980834960938e+01
4.899770021438598633e+00,-8.433425140380859375e+01
4.899770021438598633e+00,-4.384135589599609517e+01
4.899770021438598633e+00,-4.337762451171875000e+01
5.599677562713623047e+00,-7.794367980957031250e+01
6.299793720245361328e+00,-5.715501403808593750e+01
6.299793720245361328e+00,-4.424452590942382812e+01
6.299793720245361328e+00,-4.401248550415039062e+01
6.299793720245361328e+00,-4.369918060302734375e+01
6.299793720245361328e+00,-4.357819366455078125e+01
6.999701261520385742e+00,-4.369786605834961080e+01
6.999701261520385742e+00,-4.354675674438476562e+01
6.999701261520385742e+00,2.338432550430297852e+00
7.699817419052124023e+00,-7.819479370117187500e+01
7.699817419052124023e+00,-4.931875610351562500e+01
7.699817419052124023e+00,-4.390447616577148438e+01
7.699817419052124023e+00,-4.374352137247721117e+01
7.699817419052124023e+00,-4.340892791748046875e+01
8.399724960327148438e+00,-4.383212661743164062e+01
8.399724960327148438e+00,-4.366494750976562500e+01
8.399724960327148438e+00,-4.348794174194335938e+01
8.399724960327148438e+00,4.380091190338134766e+00
9.099841117858886719e+00,-4.370038223266601562e+01
9.099841117858886719e+00,-4.349171447753906250e+01
9.799748659133911133e+00,-4.415790557861328125e+01
9.799748659133911133e+00,-4.393382263183593750e+01
9.799748659133911133e+00,-4.359381484985351562e+01
9.799748659133911133e+00,-4.343754577636718750e+01
1.049986481666564941e+01,-6.969035339355468750e+01
1.049986481666564941e+01,-4.663121032714843750e+01
1.049986481666564941e+01,-4.392459106445312500e+01
1.049986481666564941e+01,-4.368794631958007812e+01
1.119977235794067383e+01,-4.394005966186523438e+01
1.119977235794067383e+01,-4.375209045410156250e+01
1.119977235794067383e+01,-4.347666931152343750e+01
1.119977235794067383e+01,-5.561843872070312500e+00
1.189988851547241211e+01,-4.420294570922851562e+01
1.189988851547241211e+01,-4.365833473205566406e+01
1.189988851547241211e+01,-3.319373703002929688e+01
1.259979605674743652e+01,-4.429849624633789062e+01
1.259979605674743652e+01,-4.381907145182291430e+01
1.259979605674743652e+01,-4.347234344482421875e+01
1.329970359802246094e+01,-4.352904510498046875e+01
1.399981975555419922e+01,-4.402395629882812500e+01
1.399981975555419922e+01,-4.348981094360351562e+01
1.469993591308593750e+01,-4.389200210571289062e+01
1.469993591308593750e+01,-4.368027305603027344e+01
1.539984345436096191e+01,-6.762258911132812500e+01
1.539984345436096191e+01,-4.366879463195800781e+01
1.539984345436096191e+01,-4.322019195556640625e+01
1.539984345436096191e+01,-8.043374061584472656e+00
1.539984345436096191e+01,-1.396360099315643311e-01
1.609995961189270020e+01,-8.004646301269531250e+01
1.609995961189270020e+01,-4.391022491455078125e+01
1.609995961189270020e+01,-4.369604492187500000e+01
1.609995961189270020e+01,-4.334212112426757812e+01
1.679986715316772461e+01,-4.387809371948242188e+01
1.679986715316772461e+01,-4.372384262084960938e+01
1.679986715316772461e+01,-4.347338867187500000e+01
1.679986715316772461e+01,-4.335398483276367188e+01
1.749977469444274902e+01,-4.403195571899414062e+01
1.749977469444274902e+01,-4.360156250000000000e+01
1.819989085197448730e+01,-4.397755813598632812e+01
1.819989085197448730e+01,-4.379349899291992188e+01
1.819989085197448730e+01,-4.318820953369140625e+01
1.889979839324951172e+01,-4.368984603881835938e+01
1.889979839324951172e+01,-4.352513122558593750e+01
1.889979839324951172e+01,-4.330990982055664062e+01
1.889979839324951172e+01,-7.156555175781250000e+00
1.959991455078125000e+01,-4.397471237182617188e+01
1.959991455078125000e+01,-4.356486129760742188e+01
1.959991455078125000e+01,-4.338874816894531250e+01
2.030003070831298828e+01,-7.311164093017578125e+01
2.030003070831298828e+01,-4.376042175292968750e+01
2.030003070831298828e+01,-4.340826034545898438e+01
2.099993824958801270e+01,-4.384486007690429688e+01
2.169984579086303711e+01,-4.382849502563476562e+01
2.169984579086303711e+01,-4.346367549896240234e+01
2.169984579086303711e+01,-4.331056213378906250e+01
2.239996194839477539e+01,-9.036915588378906250e+01
2.239996194839477539e+01,-6.486976623535156250e+01
2.239996194839477539e+01,-4.404466883341471117e+01
2.239996194839477539e+01,-4.353104019165039062e+01
2.239996194839477539e+01,-4.337150192260742188e+01
2.309986948966979980e+01,-4.365569686889648438e+01
2.309986948966979980e+01,-4.341706848144531250e+01
