-6.538792221705072905e+01,1.808700416237804376e+01,-4.367769622802734375e+01,-6.897059000000000140e+01
-6.538792221255724257e+01,1.808700416290601964e+01,-4.365816879272460938e+01,-6.897059000000000140e+01
-6.538792226802574703e+01,1.808700415638860903e+01,-4.389921188354492188e+01,-6.897059000000000140e+01
-6.538792218063305484e+01,1.808700416665703514e+01,-4.351943969726562500e+01,-6.897059000000000140e+01
-6.538792231502017671e+01,1.808700415086687485e+01,-4.410342788696289062e+01,-6.897059000000000140e+01
-6.538792222477286487e+01,1.808700416147071621e+01,-4.371125411987304688e+01,-6.897059000000000140e+01
-6.538792290243019067e+01,1.808701059476090833e+01,-4.362384796142578125e+01,-6.896152999999999622e+01
-6.538792302177554916e+01,1.808701058073816981e+01,-4.414247131347656250e+01,-6.896152999999999622e+01
-6.538792292756041036e+01,1.808701059180818049e+01,-4.373305511474609375e+01,-6.896152999999999622e+01
-6.538792291901975773e+01,1.808701059281168710e+01,-4.369594192504882812e+01,-6.896152999999999622e+01
-6.538792356286165841e+01,1.808701703214887502e+01,-4.346069717407226562e+01,-6.895145999999999731e+01
-6.538792362239817635e+01,1.808701702515352849e+01,-4.371941757202149148e+01,-6.895145999999999731e+01
-6.538792361356298954e+01,1.808701702619163498e+01,-4.368102645874024148e+01,-6.895145999999999731e+01
-6.538792718067126941e+01,1.808701660914357845e+01,-5.918120574951171875e+01,-6.895045000000000357e+01
-6.538792430926913823e+01,1.808702345762072028e+01,-4.367209243774414062e+01,-6.894138999999999839e+01
-6.538792431093841628e+01,1.808702345742457140e+01,-4.367934799194335938e+01,-6.894138999999999839e+01
-6.538793423522471926e+01,1.808702229965918917e+01,-8.680213928222656250e+01,-6.893935999999999353e+01
-6.538793338730168614e+01,1.808702239928710043e+01,-8.311748504638671875e+01,-6.893935999999999353e+01
-6.538792505300270363e+01,1.808702988158698233e+01,-4.387281417846679688e+01,-6.893131999999999948e+01
-6.538792506148165273e+01,1.808702988059074102e+01,-4.390966033935546875e+01,-6.893131999999999948e+01
-6.538792498306791856e+01,1.808702988980403958e+01,-4.356890869140625000e+01,-6.893131999999999948e+01
-6.538792505174781411e+01,1.808702988173442705e+01,-4.386735916137695312e+01,-6.893131999999999948e+01
-6.538792503043775639e+01,1.808702988423827662e+01,-4.377475738525391336e+01,-6.893131999999999948e+01
-6.538792501991655115e+01,1.808702988547447177e+01,-4.372903442382812500e+01,-6.893131999999999948e+01
-6.538793016572547856e+01,1.808702928501377372e+01,-6.608862304687500000e+01,-6.893031000000000574e+01
-6.538792579391969184e+01,1.808703630988317457e+01,-4.405953979492188211e+01,-6.892125000000000057e+01
-6.538792569570397006e+01,1.808703632142308848e+01,-4.363273620605468750e+01,-6.892125000000000057e+01
-6.538792572565168371e+01,1.808703631790436361e+01,-4.376287841796875000e+01,-6.892125000000000057e+01
-6.538792585443746930e+01,1.808703630277260288e+01,-4.432252502441406250e+01,-6.892125000000000057e+01
-6.538792569717247716e+01,1.808703632125054384e+01,-4.363911819458007812e+01,-6.892125000000000057e+01
-6.538792640603504935e+01,1.808704275148233620e+01,-4.368752288818360086e+01,-6.891118000000000166e+01
-6.538792644096874085e+01,1.808704274737779727e+01,-4.383933258056640625e+01,-6.891118000000000166e+01
-6.538792640656831168e+01,1.808704275141968054e+01,-4.368984222412108664e+01,-6.891118000000000166e+01
-6.538792643108557456e+01,1.808704274853901950e+01,-4.379638290405273438e+01,-6.891118000000000166e+01
-6.538792639173838950e+01,1.808704275316211962e+01,-4.362539672851562500e+01,-6.891118000000000166e+01
-6.538792649689256109e+01,1.808704274080701424e+01,-4.408235168457031250e+01,-6.891118000000000166e+01
-6.538792714904346326e+01,1.808704917974901605e+01,-4.388349151611328125e+01,-6.890112000000000592e+01
-6.538792712384088190e+01,1.808704918271018514e+01,-4.377397155761718750e+01,-6.890112000000000592e+01
-6.538792714554737984e+01,1.808704918015978791e+01,-4.386829757690429688e+01,-6.890112000000000592e+01
-6.538792713625410613e+01,1.808704918125169669e+01,-4.382791519165039062e+01,-6.890112000000000592e+01
-6.538792714205099799e+01,1.808704918057059530e+01,-4.385310363769531250e+01,-6.890112000000000592e+01
-6.538792703263386841e+01,1.808704919342654094e+01,-4.337762451171875000e+01,-6.890112000000000592e+01
-6.538793645844796742e+01,1.808704809424457594e+01,-8.433425140380859375e+01,-6.889909000000000106e+01
-6.538793568531315259e+01,1.808705469673619959e+01,-7.794367980957031250e+01,-6.888902000000000214e+01
-6.538792862767306246e+01,1.808706203550335090e+01,-4.424452590942382812e+01,-6.887998000000000332e+01
-6.538792847433671795e+01,1.808706205351945329e+01,-4.357819366455078125e+01,-6.887998000000000332e+01
-6.538792849408524432e+01,1.808706205119911914e+01,-4.366401290893554688e+01,-6.887998000000000332e+01
-6.538792857427623062e+01,1.808706204177716259e+01,-4.401248550415039062e+01,-6.887998000000000332e+01
-6.538792851027089625e+01,1.808706204929740480e+01,-4.373434829711914062e+01,-6.887998000000000332e+01
-6.538793159884657769e+01,1.808706168848383200e+01,-5.715501403808593750e+01,-6.887997000000000014e+01
-6.538791860467812000e+01,1.808706971667060159e+01,2.338432550430297852e+00,-6.886993999999999971e+01
-6.538792919582235186e+01,1.808706848265703826e+01,-4.368186187744140625e+01,-6.886890999999999963e+01
-6.538792918864720605e+01,1.808706848350006879e+01,-4.365068435668945312e+01,-6.886890999999999963e+01
-6.538792921160032279e+01,1.808706848080323226e+01,-4.375042724609375000e+01,-6.886890999999999963e+01
-6.538792916473160233e+01,1.808706848631000952e+01,-4.354675674438476562e+01,-6.886890999999999963e+01
-6.538792919064667331e+01,1.808706848326514560e+01,-4.365937042236328125e+01,-6.886890999999999963e+01
-6.538792921080845133e+01,1.808706848089626718e+01,-4.374698638916016336e+01,-6.886890999999999963e+01
-6.538792992062590770e+01,1.808707491343007945e+01,-4.379918289184570312e+01,-6.885884000000000071e+01
-6.538792994250390223e+01,1.808707491085955965e+01,-4.389425659179688211e+01,-6.885884000000000071e+01
-6.538793119079213056e+01,1.808707476419415627e+01,-4.931875610351562500e+01,-6.885884000000000071e+01
-6.538792983081992816e+01,1.808707492398167460e+01,-4.340892791748046875e+01,-6.885884000000000071e+01
-6.538792990480213518e+01,1.808707491528926070e+01,-4.373041915893554688e+01,-6.885884000000000071e+01
-6.538792996025584614e+01,1.808707490877382540e+01,-4.397139739990233664e+01,-6.885884000000000071e+01
-6.538792989802317379e+01,1.808707491608575069e+01,-4.370096206665039062e+01,-6.885884000000000071e+01
-6.538792993180771873e+01,1.808707491211628948e+01,-4.384777450561523438e+01,-6.885884000000000071e+01
-6.538793783661243708e+01,1.808707399165757934e+01,-7.819479370117187500e+01,-6.885782000000000380e+01
-6.538791953001548052e+01,1.808708263586734688e+01,4.380091190338134766e+00,-6.884780999999999551e+01
-6.538793064099387209e+01,1.808708134286101554e+01,-4.389828109741210938e+01,-6.884776999999999703e+01
-6.538793063118983184e+01,1.808708134401291900e+01,-4.385567855834960938e+01,-6.884776999999999703e+01
-6.538793058729881125e+01,1.808708134916980370e+01,-4.366494750976562500e+01,-6.884776999999999703e+01
-6.538793061178888877e+01,1.808708134629239694e+01,-4.377136993408203125e+01,-6.884776999999999703e+01
-6.538793061910867266e+01,1.808708134543237023e+01,-4.380317687988281250e+01,-6.884776999999999703e+01
-6.538793054656579784e+01,1.808708135395563943e+01,-4.348794174194335938e+01,-6.884776999999999703e+01
-6.538793123799968043e+01,1.808708778880062695e+01,-4.346056365966796875e+01,-6.883669999999999334e+01
-6.538793125233669912e+01,1.808708778711613263e+01,-4.352286529541016336e+01,-6.883669999999999334e+01
-6.538793129318644048e+01,1.808708778231660119e+01,-4.370038223266601562e+01,-6.883669999999999334e+01
-6.538793208608943530e+01,1.808709420336570872e+01,-4.411502456665039062e+01,-6.882564000000000703e+01
-6.538793196054589885e+01,1.808709421811606433e+01,-4.356946945190429688e+01,-6.882564000000000703e+01
-6.538793209645928073e+01,1.808709420214733044e+01,-4.416008758544921875e+01,-6.882564000000000703e+01
-6.538793197175061778e+01,1.808709421679959917e+01,-4.361816024780273438e+01,-6.882564000000000703e+01
-6.538793204439095064e+01,1.808709420826494707e+01,-4.393382263183593750e+01,-6.882564000000000703e+01
-6.538793210532298872e+01,1.808709420110591637e+01,-4.419860458374024148e+01,-6.882564000000000703e+01
-6.538793193018805994e+01,1.808709422168287162e+01,-4.343754577636718750e+01,-6.882564000000000703e+01
-6.538793273101079251e+01,1.808710064386947636e+01,-4.388587951660156250e+01,-6.881457000000000335e+01
-6.538793274651865772e+01,1.808710064204742096e+01,-4.395326995849609375e+01,-6.881457000000000335e+01
