-6.538792231502017671e+01,1.808700415086687485e+01,-4.410342788696289062e+01
-6.538792226802574703e+01,1.808700415638860903e+01,-4.389921188354492188e+01
-6.538792221812694549e+01,1.808700416225159202e+01,-4.368237304687500000e+01
-6.538792218063305484e+01,1.808700416665703514e+01,-4.351943969726562500e+01
-6.538792302177554916e+01,1.808701058073816981e+01,-4.414247131347656250e+01
-6.538792291633679099e+01,1.808701059312692294e+01,-4.368428166707357008e+01
-6.538792718067126941e+01,1.808701660914357845e+01,-5.918120574951171875e+01
-6.538792361798059005e+01,1.808701702567257996e+01,-4.370022201538085938e+01
-6.538792356286165841e+01,1.808701703214887502e+01,-4.346069717407226562e+01
-6.538793423522471926e+01,1.808702229965918917e+01,-8.680213928222656250e+01
-6.538793338730168614e+01,1.808702239928710043e+01,-8.311748504638671875e+01
-6.538792431010378436e+01,1.808702345752264762e+01,-4.367572021484375000e+01
-6.538793016572547856e+01,1.808702928501377372e+01,-6.608862304687500000e+01
-6.538792504916747816e+01,1.808702988203760498e+01,-4.385614776611328125e+01
-6.538792501991655115e+01,1.808702988547447177e+01,-4.372903442382812500e+01
-6.538792498306791856e+01,1.808702988980403958e+01,-4.356890869140625000e+01
-6.538792585443746930e+01,1.808703630277260288e+01,-4.432252502441406250e+01
-6.538792579391969184e+01,1.808703630988317812e+01,-4.405953979492187500e+01
-6.538792570617603417e+01,1.808703632019266649e+01,-4.367824427286783617e+01
-6.538792649689256109e+01,1.808704274080701779e+01,-4.408235168457031250e+01
-6.538792642620754236e+01,1.808704274911216103e+01,-4.377518590291341383e+01
-6.538792639888671943e+01,1.808704275232222614e+01,-4.365645980834960938e+01
-6.538793645844796742e+01,1.808704809424457594e+01,-8.433425140380859375e+01
-6.538792713934736867e+01,1.808704918088825764e+01,-4.384135589599609517e+01
-6.538792703263386841e+01,1.808704919342654094e+01,-4.337762451171875000e+01
-6.538793568531315259e+01,1.808705469673619604e+01,-7.794367980957031250e+01
-6.538793159884657769e+01,1.808706168848383200e+01,-5.715501403808593750e+01
-6.538792862767306246e+01,1.808706203550335090e+01,-4.424452590942382812e+01
-6.538792857427623062e+01,1.808706204177716259e+01,-4.401248550415039062e+01
-6.538792850217807029e+01,1.808706205024826374e+01,-4.369918060302734375e+01
-6.538792847433671795e+01,1.808706205351945329e+01,-4.357819366455078125e+01
-6.538792919950500959e+01,1.808706848222434971e+01,-4.369786605834961080e+01
-6.538792916473160233e+01,1.808706848631000597e+01,-4.354675674438476562e+01
-6.538791860467812000e+01,1.808706971667059804e+01,2.338432550430297852e+00
-6.538793783661243708e+01,1.808707399165757934e+01,-7.819479370117187500e+01
-6.538793119079213056e+01,1.808707476419415272e+01,-4.931875610351562500e+01
-6.538792994485582710e+01,1.808707491058322603e+01,-4.390447616577148438e+01
-6.538792990781706749e+01,1.808707491493503028e+01,-4.374352137247721117e+01
-6.538792983081992816e+01,1.808707492398167460e+01,-4.340892791748046875e+01
-6.538793062577030923e+01,1.808708134464967543e+01,-4.383212661743164062e+01
-6.538793058729881125e+01,1.808708134916980370e+01,-4.366494750976562500e+01
-6.538793054656579784e+01,1.808708135395563943e+01,-4.348794174194335938e+01
-6.538791953001548052e+01,1.808708263586734688e+01,4.380091190338134766e+00
-6.538793129318644048e+01,1.808708778231660119e+01,-4.370038223266601562e+01
-6.538793124516818978e+01,1.808708778795838157e+01,-4.349171447753906250e+01
-6.538793209595723965e+01,1.808709420220631614e+01,-4.415790557861328125e+01
-6.538793204439095064e+01,1.808709420826494707e+01,-4.393382263183593750e+01
-6.538793196614825831e+01,1.808709421745783175e+01,-4.359381484985351562e+01
-6.538793193018805994e+01,1.808709422168287162e+01,-4.343754577636718750e+01
-6.538793866978818414e+01,1.808709995233972734e+01,-6.969035339355468750e+01
-6.538793336276786761e+01,1.808710056964331869e+01,-4.663121032714843750e+01
-6.538793273991906574e+01,1.808710064282282204e+01,-4.392459106445312500e+01
-6.538793268546216098e+01,1.808710064922105332e+01,-4.368794631958007812e+01
-6.538793344087331150e+01,1.808710707479411894e+01,-4.394005966186523438e+01
-6.538793339761755874e+01,1.808710707987629718e+01,-4.375209045410156250e+01
-6.538793333423767251e+01,1.808710708732287031e+01,-4.347666931152343750e+01
-6.538792460828459241e+01,1.808710810216736675e+01,-5.561843872070312500e+00
-6.538793419892081715e+01,1.808711350205060953e+01,-4.420294570922851562e+01
-6.538793407359500520e+01,1.808711351677523993e+01,-4.365833473205566406e+01
-6.538793166506953014e+01,1.808711379560360299e+01,-3.319373703002929688e+01
-6.538793491820088377e+01,1.808711993196633117e+01,-4.429849624633789062e+01
-6.538793480787528267e+01,1.808711994492853492e+01,-4.381907145182291430e+01
-6.538793472808619356e+01,1.808711995430298458e+01,-4.347234344482421875e+01
-6.538793543837056177e+01,1.808712638531627093e+01,-4.352904510498046875e+01
-6.538793624964446849e+01,1.808713280644148114e+01,-4.402395629882812500e+01
-6.538793612672657218e+01,1.808713282088305263e+01,-4.348981094360351562e+01
-6.538793691660207230e+01,1.808713924455249256e+01,-4.389200210571289062e+01
-6.538793686787880688e+01,1.808713925027694813e+01,-4.368027305603027344e+01
-6.538794307498963576e+01,1.808714503971611975e+01,-6.762258911132812500e+01
-6.538793756228763243e+01,1.808714568324572625e+01,-4.366879463195800781e+01
-6.538793745905448418e+01,1.808714569537445982e+01,-4.322019195556640625e+01
-6.538792936335640604e+01,1.808714663822571111e+01,-8.043374061584472656e+00
-6.538792754435777965e+01,1.808714684986198051e+01,-1.396360099315643311e-01
-6.538794663161284859e+01,1.808715114252247247e+01,-8.004646301269531250e+01
-6.538793831503600984e+01,1.808715211132150102e+01,-4.391022491455078125e+01
-6.538793826574868717e+01,1.808715211711219339e+01,-4.369604492187500000e+01
-6.538793818430357874e+01,1.808715212668104755e+01,-4.334212112426757812e+01
-6.538793900455364394e+01,1.808715854489860320e+01,-4.387809371948242188e+01
-6.538793896905690417e+01,1.808715854906904852e+01,-4.372384262084960938e+01
-6.538793891142265124e+01,1.808715855584037868e+01,-4.347338867187500000e+01
-6.538793888394521048e+01,1.808715855906865144e+01,-4.335398483276367188e+01
-6.538793973679869964e+01,1.808716497346467378e+01,-4.403195571899414062e+01
-6.538793963775555085e+01,1.808716498510100834e+01,-4.360156250000000000e+01
-6.538794042124915507e+01,1.808717140959142711e+01,-4.397755813598632812e+01
-6.538794037889370259e+01,1.808717141456764566e+01,-4.379349899291992188e+01
-6.538794023960373636e+01,1.808717143093243607e+01,-4.318820953369140625e+01
-6.538794105172186732e+01,1.808717785011647905e+01,-4.368984603881835938e+01
-6.538794101381796509e+01,1.808717785456968130e+01,-4.352513122558593750e+01
-6.538794096429053582e+01,1.808717786038850761e+01,-4.330990982055664062e+01
-6.538793264385979853e+01,1.808717882962660539e+01,-7.156555175781250000e+00
-6.538794181408322004e+01,1.808718427708126697e+01,-4.397471237182617188e+01
-6.538794171976773839e+01,1.808718428816205304e+01,-4.356486129760742188e+01
-6.538794167923997236e+01,1.808718429292352070e+01,-4.338874816894531250e+01
-6.538794921648434411e+01,1.808718993014913323e+01,-7.311164093017578125e+01
-6.538794246149117839e+01,1.808719071753946395e+01,-4.376042175292968750e+01
-6.538794238045127827e+01,1.808719072706051989e+01,-4.340826034545898438e+01
-6.538794317734851802e+01,1.808719714799678613e+01,-4.384486007690429688e+01
-6.538794386991679630e+01,1.808720358116777049e+01,-4.382849502563476562e+01
-6.538794378596395518e+01,1.808720359103098474e+01,-4.346367549896240234e+01
-6.538794375072885146e+01,1.808720359517058895e+01,-4.331056213378906250e+01
-6.538795527748642655e+01,1.808720876778099651e+01,-9.036915588378906250e+01
-6.538794940884547202e+01,1.808720945103041089e+01,-6.486976623535156250e+01
-6.538794461611125541e+01,1.808721000995260297e+01,-4.404466883341471117e+01
-6.538794449791402030e+01,1.808721002383898124e+01,-4.353104019165039062e+01
-6.538794446120078874e+01,1.808721002815222789e+01,-4.337150192260742188e+01
-6.538794522274442045e+01,1.808721645315919346e+01,-4.365569686889648438e+01
-6.538794516783069355e+01,1.808721645961069768e+01,-4.341706848144531250e+01
-6.538794599252133821e+01,1.808722287910269344e+01,-4.397520446777343750e+01
-6.538794592620821788e+01,1.808722288689342150e+01,-4.368703842163085938e+01
-6.538794586905147810e+01,1.808722289360842339e+01,-4.343866348266601562e+01
-6.538794668375004449e+01,1.808722931228960107e+01,-4.395472145080566406e+01
-6.538794658303510232e+01,1.808722932412196016e+01,-4.351706123352050781e+01
-6.538794654073123525e+01,1.808722932909196501e+01,-4.333322906494140625e+01
-6.538795399133871911e+01,1.808723497628567500e+01,-7.268251800537109375e+01
-6.538794731916237879e+01,1.808723575392748728e+01,-4.369124317169189453e+01
-6.538794726519628853e+01,1.808723576026759261e+01,-4.345673370361328125e+01
-6.538794722412838212e+01,1.808723576509237674e+01,-4.327827072143554688e+01
-6.538794805259567511e+01,1.808724218205457390e+01,-4.385508728027343750e+01
-6.538794800211610436e+01,1.808724218798505490e+01,-4.363572883605957031e+01
-6.538794797320925056e+01,1.808724219138111167e+01,-4.351011276245117188e+01
-6.538794871194478731e+01,1.808724861882692281e+01,-4.369747924804687500e+01
-6.538794864149252817e+01,1.808724862710382553e+01,-4.339132690429687500e+01
-6.538794941792993143e+01,1.808725505005693890e+01,-4.374302037556966383e+01
-6.538794938603811602e+01,1.808725505380365917e+01,-4.360443115234375000e+01
-6.538794935016825605e+01,1.808725505801771405e+01,-4.344855880737304688e+01
-6.538795019889595039e+01,1.808726147240963655e+01,-4.411489486694335938e+01
-6.538795010796056317e+01,1.808726148309287041e+01,-4.371973419189453125e+01
-6.538795004461361771e+01,1.808726149053496712e+01,-4.344445800781250000e+01
-6.538796225268058038e+01,1.808726658266401799e+01,-9.346773529052734375e+01
-6.538796073330924230e+01,1.808726675908604875e+01,-8.686627197265625000e+01
-6.538795493554557936e+01,1.808726743606324661e+01,-6.167403411865234375e+01
-6.538795080937033788e+01,1.808726791666006051e+01,-4.374551010131835938e+01
-6.538795074991443812e+01,1.808726792364501179e+01,-4.348714542388916016e+01
-6.538795767499955502e+01,1.808727363025649737e+01,-7.055662536621093750e+01
-6.538795327264050172e+01,1.808727414329802841e+01,-5.142800521850585938e+01
-6.538795158869767477e+01,1.808727433905339055e+01,-4.411130905151367188e+01
-6.538795151296307040e+01,1.808727434795075339e+01,-4.378220367431640625e+01
-6.538795144422921624e+01,1.808727435602565592e+01,-4.348352050781250000e+01
-6.538796361098364684e+01,1.808727945291748540e+01,-9.332830047607421875e+01
-6.538796316564032907e+01,1.808727950523661931e+01,-9.139308166503906250e+01
-6.538795227621578476e+01,1.808728077415254987e+01,-4.407777023315429688e+01
-6.538795220040039169e+01,1.808728078305936648e+01,-4.374831390380859375e+01
-6.538794987437665895e+01,1.808728105424589572e+01,-3.364142608642578125e+01
-6.538796169913644007e+01,1.808728619116865133e+01,-8.200079345703125000e+01
-6.538795308387958016e+01,1.808728719498661164e+01,-4.456689453125000000e+01
-6.538795294492088317e+01,1.808728721131147665e+01,-4.396304702758789062e+01
-6.538795288128893901e+01,1.808728721878695822e+01,-4.368653488159179688e+01
-6.538795282421816069e+01,1.808728722549163237e+01,-4.343853282928466797e+01
-6.538795366678958487e+01,1.808729364018984143e+01,-4.408081054687500000e+01
-6.538795360068256457e+01,1.808729364795606998e+01,-4.379354095458984375e+01
-6.538795355759123140e+01,1.808729365301842051e+01,-4.360628700256347656e+01
-6.538795350784805294e+01,1.808729365886222951e+01,-4.339012908935546875e+01
-6.538795435025328118e+01,1.808730007348174595e+01,-4.403225421905517578e+01
-6.538795429280517624e+01,1.808730008023070113e+01,-4.378261375427246094e+01
-6.538795424687828017e+01,1.808730008562615410e+01,-4.358303833007812500e+01
-6.538795496752207725e+01,1.808730651638838083e+01,-4.369573593139648438e+01
-6.538794841542632241e+01,1.808730727781824044e+01,-1.522699832916259766e+01
-6.538796691560612828e+01,1.808731163649694906e+01,-9.259400177001953125e+01
-6.538795580476848102e+01,1.808731293140281693e+01,-4.431662368774414062e+01
-6.538795574041594705e+01,1.808731293896285308e+01,-4.403698158264160156e+01
-6.538795568067894237e+01,1.808731294598065986e+01,-4.377739334106445312e+01
-6.538795638645837016e+01,1.808731937826808078e+01,-4.382669957478841383e+01
-6.538795629018078159e+01,1.808731938957858176e+01,-4.340832519531250000e+01
-6.538794698060807775e+01,1.808732047287056588e+01,-2.957735061645507812e+00
-6.538795716340615627e+01,1.808732580013571578e+01,-4.418678665161132812e+01
-6.538795707661279266e+01,1.808732581033199693e+01,-4.380962371826171875e+01
-6.538795705366679556e+01,1.808732581302763975e+01,-4.370991325378417969e+01
-6.538795701526203175e+01,1.808732581753933744e+01,-4.354302597045898438e+01
-6.538795779683805165e+01,1.808733224068197742e+01,-4.392295074462890625e+01
-6.538795774882882483e+01,1.808733224632196723e+01,-4.371432876586914062e+01
-6.538795908785084521e+01,1.808733860190899989e+01,-4.651817321777343750e+01
-6.538795855634670318e+01,1.808733866434844373e+01,-4.420852279663085938e+01
-6.538795851245215829e+01,1.808733866950503355e+01,-4.401778030395507812e+01
-6.538795846638048204e+01,1.808733867491739389e+01,-4.381757354736328125e+01
-6.538795838157767548e+01,1.808733868487975371e+01,-4.344906234741210938e+01
-6.538795921809156653e+01,1.808734510130901185e+01,-4.406901168823242188e+01
-6.538795918214199787e+01,1.808734510553223274e+01,-4.391279602050781250e+01
-6.538795992628406850e+01,1.808735153073497415e+01,-4.413290023803710938e+01
-6.538795985404418332e+01,1.808735153922143724e+01,-4.381898117065429688e+01
-6.538795980180607614e+01,1.808735154535817102e+01,-4.359198188781738281e+01
-6.538796075965335319e+01,1.808735794725528834e+01,-4.474051666259765625e+01
-6.538796052236618550e+01,1.808735797513077159e+01,-4.370938682556152344e+01
-6.538796040577824442e+01,1.808735798882702639e+01,-4.320275497436523438e+01
-6.538795563088589802e+01,1.808735854353405870e+01,-2.245607757568359375e+01
-6.538796120808454759e+01,1.808736440690907443e+01,-4.367696507771810133e+01
-6.538796112567558794e+01,1.808736441659009131e+01,-4.331885528564453125e+01
-6.538796204990981664e+01,1.808737082213881919e+01,-4.432270050048828125e+01
-6.538796194643349224e+01,1.808737083429469550e+01,-4.387304306030273438e+01
-6.538796188206643478e+01,1.808737084185621313e+01,-4.359333801269531250e+01
-6.538796184922684063e+01,1.808737084571404807e+01,-4.345063400268554688e+01
-6.538796256783867022e+01,1.808737727332164980e+01,-4.356254450480142992e+01
-6.538795834123402528e+01,1.808737776568901623e+01,-2.519759559631347656e+01
-6.538795475433886395e+01,1.808737818290670774e+01,-9.612420082092285156e+00
-6.538796328461113205e+01,1.808738370292613951e+01,-4.366627883911132812e+01
-6.538796325064217285e+01,1.808738370691661146e+01,-4.351866531372070312e+01
-6.538796404814162599e+01,1.808739012493208520e+01,-4.397481918334960938e+01
-6.538796398589215642e+01,1.808739013224476722e+01,-4.370431518554687500e+01
-6.538796392394745283e+01,1.808739013952165564e+01,-4.343513488769531250e+01
-6.538796471893215312e+01,1.808739655766327559e+01,-4.388109207153320312e+01
-6.538796467034508453e+01,1.808739656337096591e+01,-4.366995620727539062e+01
-6.538797682908659681e+01,1.808740165872164241e+01,-9.349198913574218750e+01
-6.538796542454807081e+01,1.808740298807033042e+01,-4.393854236602783203e+01
-6.538796536497881107e+01,1.808740299506811766e+01,-4.367968559265136719e+01
-6.538796940843380412e+01,1.808740903526724964e+01,-5.824150085449218750e+01
-6.538796611568157857e+01,1.808740942000023111e+01,-4.393381404876708984e+01
-6.538796604447644256e+01,1.808740942836488585e+01,-4.362439346313476562e+01
-6.538795504893030852e+01,1.808741070758769709e+01,4.151622295379638672e+00
-6.538796714208372407e+01,1.808741581042176705e+01,-4.538764572143554688e+01
-6.538796687537102059e+01,1.808741584175313477e+01,-4.422865295410156250e+01
-6.538796677576837624e+01,1.808741585345369529e+01,-4.379582977294921875e+01
-6.538796669410794493e+01,1.808741586304653737e+01,-4.344097518920898438e+01
-6.538796749803594821e+01,1.808742228135596264e+01,-4.392792892456054688e+01
-6.538796744940779604e+01,1.808742228706841004e+01,-4.371661567687988281e+01
-6.538796742128013761e+01,1.808742229037262206e+01,-4.359438705444335938e+01
-6.538796738810223985e+01,1.808742229427009462e+01,-4.345021438598632812e+01
-6.538796817672046302e+01,1.808742871224568560e+01,-4.387231349945068359e+01
-6.538796811701007528e+01,1.808742871925995743e+01,-4.361284255981445312e+01
-6.538796996169433839e+01,1.808743501298208756e+01,-4.862484741210937500e+01
-6.538796888348306879e+01,1.808743513964092386e+01,-4.393950271606445312e+01
-6.538796884852310143e+01,1.808743514374771877e+01,-4.378758239746093750e+01
-6.538796879362254799e+01,1.808743515019695991e+01,-4.354901504516601562e+01
-6.538797640836368430e+01,1.808744077407239104e+01,-7.363179016113281250e+01
-6.538796960619507104e+01,1.808744156690258365e+01,-4.407590484619140625e+01
-6.538796952662583806e+01,1.808744157624965609e+01,-4.373013687133789062e+01
-6.538796949046474083e+01,1.808744158049753281e+01,-4.357299804687500000e+01
-6.538797115994633202e+01,1.808744789439638723e+01,-4.782527160644531250e+01
-6.538797029775608394e+01,1.808744799567834605e+01,-4.407864189147949219e+01
-6.538797025985181222e+01,1.808744800013097986e+01,-4.391393280029296875e+01
-6.538797019726848703e+01,1.808744800748267778e+01,-4.364197731018066406e+01
-6.538797090241347121e+01,1.808745443639389094e+01,-4.370367050170898438e+01
-6.538797084781319313e+01,1.808745444280779680e+01,-4.346640396118164062e+01
-6.538797163368504073e+01,1.808746085820920868e+01,-4.388149388631185133e+01
-6.538797150860283125e+01,1.808746087290259297e+01,-4.333795166015625000e+01
-6.538797233810942089e+01,1.808746728677400384e+01,-4.394171905517578125e+01
-6.538797228942800643e+01,1.808746729249258323e+01,-4.373017374674478930e+01
-6.538797222936273101e+01,1.808746729954841825e+01,-4.346916198730468750e+01
-6.538797302392913480e+01,1.808747371536225046e+01,-4.392283630371093750e+01
-6.538797296235897250e+01,1.808747372259483654e+01,-4.365528488159179688e+01
-6.538796914463185317e+01,1.808747416690858145e+01,-2.706718444824218750e+01
-6.538798368937672478e+01,1.808747898374780050e+01,-8.726538848876953125e+01
-6.538797387091373992e+01,1.808748012673266459e+01,-4.460425567626953125e+01
-6.538797367591196519e+01,1.808748014963927631e+01,-4.375687885284423828e+01
-6.538797360127657043e+01,1.808748015840660628e+01,-4.343255233764648438e+01
-6.538796964324538408e+01,1.808748061920035610e+01,-2.623476219177246094e+01
-6.538797444973461381e+01,1.808748656743370731e+01,-4.412212753295898438e+01
-6.538797437136574331e+01,1.808748657663957715e+01,-4.378157997131347656e+01
-6.538797433263685832e+01,1.808748658118899399e+01,-4.361328379313150805e+01
-6.538798220224484226e+01,1.808749217144764998e+01,-7.481112670898437500e+01
-6.538797504975477182e+01,1.808749300541016325e+01,-4.373299636840820170e+01
-6.538797502417936869e+01,1.808749300841445873e+01,-4.362185923258463305e+01
-6.538797576036104431e+01,1.808749943209771160e+01,-4.382439804077148438e+01
-6.538797572373903222e+01,1.808749943639961444e+01,-4.366525936126708984e+01
-6.538797565897816355e+01,1.808749944400692300e+01,-4.338384246826171875e+01
-6.538797646167157041e+01,1.808750585963466762e+01,-4.387629699707031250e+01
-6.538797640886589591e+01,1.808750586583760978e+01,-4.364683024088541430e+01
-6.538797637896055903e+01,1.808750586935051530e+01,-4.351687622070312500e+01
-6.538797772043255918e+01,1.808751221950329580e+01,-4.635236358642578125e+01
-6.538797707761052891e+01,1.808751229501370617e+01,-4.355900192260742188e+01
-6.538797702025912884e+01,1.808751230175060343e+01,-4.330978393554687500e+01
-6.538797821453306369e+01,1.808751867088361820e+01,-4.550563812255859375e+01
-6.538797779327678938e+01,1.808751872036721053e+01,-4.367508316040039062e+01
-6.538798743449224560e+01,1.808752410337685390e+01,-8.257485198974609375e+01
