x,y,labels
500.5,-8.7597,1
501.2,38.585,1
502.6,62.224,1
503.3,7.1335,1
504.0,15.026,1
504.7,55.949,1
504.7,31.506,1
504.7,-3.687,1
506.1,14.745,1
506.1,19.662,1
506.1,20.391,1
506.8,-24.021,1
507.5,64.546,1
508.9,70.171,1
509.6,11.706,1
509.6,29.993,1
509.6,5.2231,1
510.3,-10.136,1
511.0,11.485,1
511.0,-18.054,1
512.4,33.874,1
513.1,19.228,1
513.1,-43.861,1
515.2,-36.029,1
515.9,1.9663,1
516.6,-24.74,1
518.7,1.0708,1
519.4,0.82062,1
520.8,33.716,1
522.2,43.232,1
522.2,-21.429,1
522.2,-19.412,1
522.9,-22.294,1
523.6,-18.635,1
524.3,43.979,1
524.3,36.22,1
525.0,-3.1436,1
525.0,-38.108,1
525.7,12.204,1
525.7,-1.8129,1
527.1,30.983,1
528.5,61.549,1
529.9,25.291,1
529.9,-12.127,1
529.9,-39.898,1
530.6,58.679,1
532.0,16.107,1
532.0,4.5043,1
533.4,25.36,1
534.1,31.664,1
534.8,17.274,1
535.5,-15.287,1
535.5,-13.473,1
536.9,30.872,1
537.6,-24.893,1
539.0,-14.75,1
539.7,48.117,1
539.7,-16.216,1
540.4,9.5446,1
541.1,55.858,1
541.1,44.429,1
541.1,-1.5707,1
541.1,-31.055,1
544.6,72.111,1
545.3,0.97491,1
546.0,37.081,1
546.0,46.795,1
546.7,45.147,1
548.1,-25.788,1
548.8,35.959,1
550.2,-0.48438,1
550.2,6.1945,1
550.2,-19.013,1
550.9,7.427,1
550.9,5.9213,1
550.9,-15.104,1
551.6,11.461,1
552.3,-39.943,1
553.7,-7.9479,1
556.5,52.12,1
556.5,12.547,1
556.5,-30.809,1
557.2,53.616,1
557.2,-43.483,1
557.9,-17.177,1
559.3,61.632,1
559.3,52.068,1
560.0,-1.1257,1
560.7,14.374,1
560.7,8.4856,1
561.4,-22.101,1
562.1,15.171,1
562.1,13.727,1
562.1,-9.9086,1
563.5,-41.676,1
564.9,14.742,1
567.0,33.652,1
567.7,25.97,1
567.7,-5.2366,1
569.8,15.248,1
569.8,-21.779,1
571.2,44.835,1
571.2,16.292,1
572.6,66.805,1
572.6,4.062,1
574.0,-24.397,1
574.0,-18.692,1
574.7,38.487,1
576.1,64.187,1
576.1,63.175,1
576.1,19.766,1
577.5,33.14,1
577.5,18.844,1
578.2,4.8621,1
578.9,43.531,1
578.9,15.078,1
578.9,-22.932,1
579.6,15.88,1
579.6,-5.4945,1
581.0,15.882,1
581.0,16.756,1
583.1,27.9,1
584.5,72.984,1
584.5,35.771,1
584.5,24.849,1
584.5,-23.643,1
589.4,-1.1242,1
589.4,-13.128,1
590.1,-23.105,1
592.9,31.96,1
592.9,1.7902,1
594.3,58.654,1
595.0,14.467,1
595.7,18.522,1
595.7,-15.458,1
597.1,-20.372,1
597.8,15.933,1
599.2,20.529,1
600.6,36.5,1
600.6,12.577,1
602.0,4.1491,1
602.7,-41.318,1
603.4,-25.227,1
603.4,-37.13,1
604.1,-10.595,1
604.8,10.426,1
605.5,-37.788,1
606.2,4.0914,1
606.9,-18.818,1
610.4,73.838,1
611.1,14.521,1
611.8,-21.026,1
612.5,16.297,1
614.6,42.773,1
616.0,33.537,1
616.0,26.592,1
616.0,-29.264,1
616.7,53.061,1
616.7,-4.6357,1
618.1,64.692,1
618.1,14.506,1
618.8,12.568,1
619.5,58.579,1
620.2,-38.612,1
620.2,-36.23,1
620.9,75.516,1
620.9,62.467,1
620.9,26.103,1
620.9,24.861,1
621.6,57.4,1
621.6,15.567,1
621.6,6.992,1
621.6,-6.7048,1
621.6,-22.067,1
622.3,-25.277,1
623.7,27.217,1
623.7,-4.272,1
625.1,12.187,1
626.5,75.176,1
627.2,-9.2928,1
627.2,-20.6,1
627.9,17.145,1
628.6,48.503,1
628.6,22.395,1
628.6,-11.69,1
629.3,13.464,1
634.2,15.418,1
634.9,21.636,1
635.6,12.818,1
635.6,-35.939,1
638.4,37.079,1
638.4,-4.3161,1
638.4,-28.699,1
639.1,66.477,1
639.1,25.891,1
639.1,5.6166,1
639.1,2.6772,1
639.8,68.015,1
640.5,10.622,1
641.2,45.135,1
641.9,15.33,1
642.6,-4.7312,1
643.3,53.213,1
644.0,-10.551,1
644.7,-8.0423,1
646.1,14.261,1
647.5,20.555,1
648.2,4.9422,1
649.6,4.8847,1
650.3,11.236,1
652.4,45.069,1
652.4,27.318,1
652.4,-36.514,1
655.2,15.623,1
657.3,-31.262,1
658.0,59.018,1
658.0,16.345,1
658.7,28.235,1
659.4,3.1682,1
659.4,-41.639,1
660.1,3.098,1
660.1,10.598,1
660.8,18.192,1
662.2,52.043,1
662.2,3.7343,1
663.6,21.472,1
665.0,49.819,1
665.7,-16.304,1
666.4,71.371,1
666.4,66.784,1
667.1,71.893,1
667.1,25.498,1
