x,y,labels
3630.9,-33.544,1
3630.9,-33.024,1
3642.1,-33.769,1
3647.0,-33.237,1
3682.0,-33.226,1
3703.0,-65.541,1
3709.3,-34.023,1
3712.8,-34.262,1
3714.9,-67.79,1
3720.5,-39.25,1
3725.4,-33.868,1
3738.7,-34.419,1
3837.4,-41.069,1
3838.1,-36.965,1
3847.2,-38.211,1
3857.0,-62.758,1
3884.3,-37.017,1
3901.1,-37.631,1
3902.5,-41.134,1
3923.5,-38.054,1
3926.3,-35.672,1
3927.0,-37.459,1
3941.7,-37.806,1
3946.6,-36.387,1
3953.6,-37.778,1
3955.0,-39.439,1
3956.4,-37.72,1
3966.9,-36.778,1
4015.9,-39.945,1
4046.0,-37.345,1
4066.3,-39.516,1
4074.0,-38.634,1
4079.6,-37.785,1
4095.0,-29.476,1
4095.7,-39.192,1
4106.2,-38.774,1
4113.2,-37.96,1
4123.7,-49.839,1
4137.7,-38.147,1
4140.5,-39.137,1
4144.7,-35.832,1
4149.6,-35.758,1
4155.2,-41.507,1
4167.8,-39.39,1
4175.5,-63.249,1
4180.4,-40.747,1
4183.9,-38.152,1
4189.5,-38.892,1
4199.3,-37.542,1
4203.5,-39.008,1
4234.3,-40.594,1
4237.8,-37.196,1
4261.6,-35.729,1
4264.4,-39.197,1
4274.2,-35.597,1
4298.7,-37.346,1
4299.4,-39.605,1
4313.4,-40.495,1
4315.5,-50.844,1
4323.2,-37.425,1
4353.3,-39.404,1
4363.8,-46.45,1
4367.3,-41.901,1
4387.6,-40.274,1
4390.4,-35.708,1
4403.0,-40.231,1
4417.0,-43.777,1
4419.8,-41.1,1
4421.2,-41.934,1
4423.3,-39.844,1
4423.3,-46.038,1
4426.8,-36.178,1
4430.3,-42.419,1
4455.5,-16.124,1
4457.6,-35.673,1
4461.8,-45.633,1
4495.4,-39.465,1
4502.4,-38.788,1
4508.7,-42.865,1
4519.2,-36.499,1
4523.4,-35.771,1
4536.7,1.7266,1
4539.5,-42.841,1
4562.6,-36.03,1
4572.4,-12.116,1
4582.2,-38.39,1
4586.4,-36.166,1
4586.4,-39.806,1
4587.8,-43.094,1
4599.0,-54.723,1
4601.1,-36.417,3
4625.6,-42.839,1
4632.6,-76.413,1
4641.0,-41.493,1
4643.8,-40.122,1
4653.6,-43.938,1
4664.1,-36.402,3
4669.0,-38.535,1
4678.8,-40.237,3
4685.8,-39.872,3
4694.2,-41.339,1
4694.9,-40.857,1
4697.0,-36.43,3
4705.4,-64.189,1
4707.5,-49.96,1
4719.4,-43.67,1
4722.9,-42.162,1
4743.2,-40.721,1
4756.5,-35.832,1
4757.2,-39.731,1
4757.9,-42.84,1
4760.7,-43.907,1
4764.2,-39.913,1
4770.5,-43.501,1
4772.6,-36.773,1
4772.6,-49.85,1
4775.4,-38.899,1
4777.5,-41.211,1
4788.7,-37.494,1
4806.2,-40.636,1
4806.9,-43.247,1
4815.3,-57.843,1
4835.6,-43.527,1
4838.4,-40.788,1
4849.6,-41.592,1
4852.4,-42.096,1
4865.7,-38.251,1
4868.5,-39.435,1
4876.9,-42.452,1
4886.7,-43.076,1
4907.0,-47.11,1
4911.9,-57.863,1
4915.4,-36.034,1
4915.4,-39.065,1
4928.0,-44.658,1
4932.2,-41.865,1
4939.2,-45.954,1
4944.1,-49.753,1
4948.3,-40.214,1
4963.0,-42.43,1
4965.1,-46.687,1
4967.2,-43.437,1
4968.6,-75.762,1
4969.3,-38.416,1
4973.5,-36.159,1
4983.3,-37.408,3
4985.4,-54.899,1
4987.5,-44.65,1
4991.0,-41.352,1
4998.0,-42.754,1
5001.5,-48.322,1
5002.9,-39.869,1
5009.9,-41.146,3
5021.8,-4.0725,1
5027.4,-36.441,1
5028.8,-39.773,1
5032.3,-39.558,1
5032.3,-41.707,1
5048.4,-24.742,1
5054.0,-55.223,1
5080.6,-40.872,1
5093.2,-44.591,1
5098.8,-38.285,1
5115.6,-46.987,1
5124.7,-42.039,1
5176.5,-43.418,1
5182.1,-47.197,1
5186.3,-39.719,1
5195.4,-36.619,1
5196.1,-53.003,1
5203.1,-37.572,3
5204.5,-44.64,1
5209.4,-41.221,3
5211.5,-36.322,1
5211.5,-44.265,1
5215.7,-44.303,1
5216.4,-40.101,1
5222.0,-45.063,1
5225.5,-39.613,1
5229.0,-37.107,1
5231.8,-45.503,1
5233.9,-42.799,1
5241.6,-42.194,1
5250.7,-43.711,1
5254.9,-42.164,1
5258.4,-35.841,1
5261.2,-36.421,1
5269.6,-38.159,1
5278.0,-45.443,1
5278.7,-36.64,1
5283.6,-42.707,1
5283.6,-40.83,1
5287.1,-41.398,3
5288.5,-47.854,1
