0,-27.755,1
0.70001,-27.629,1
2.1,-27.727,1
2.8,-27.506,1
3.5,-27.487,1
4.2,-27.482,1
4.9,-27.491,1
5.6,-26.764,1
6.3,-27.686,1
6.9998,-27.523,1
7.6998,-27.576,1
8.3998,-27.317,1
9.0998,-27.422,1
9.7998,-27.518,1
11.2,-27.259,1
11.2,-28.744,2
11.9,-27.436,1
12.6,-27.405,1
13.3,-27.509,1
14,-27.468,1
14.7,-27.517,1
16.1,-27.291,1
16.8,-27.645,1
17.5,-27.452,1
18.2,-27.631,1
18.2,-40.387,2
18.9,-27.67,1
20.3,-27.536,1
21,-27.514,1
22.4,-27.418,1
23.1,-27.46,1
24.5,-27.492,1
25.2,-27.354,1
25.9,-27.565,1
26.6,-27.569,1
27.3,-27.329,1
28.7,-27.197,1
29.4,-27.413,1
30.1,-27.415,1
30.8,-27.25,1
32.2,-27.44,1
32.9,-27.348,1
33.6,-27.311,1
34.3,-27.233,1
35,-27.038,1
36.4,-27.277,1
37.1,-27.332,1
37.8,-27.386,1
39.2,-27.413,1
39.9,-27.268,1
40.6,-27.276,1
40.6,-30.786,2
41.3,-27.198,1
42,-27.363,1
42.7,-27.319,1
43.4,-27.655,1
44.1,-27.203,1
44.8,-27.179,1
45.5,-26.996,1
45.5,-27.552,1
46.2,-27.522,1
46.9,-27.541,1
48.3,-27.267,1
49,-27.458,1
49.7,-27.252,1
49.7,-31.424,2
50.4,-27.17,1
51.1,-27.572,1
51.8,-27.482,1
52.5,-27.452,1
53.2,-27.466,1
54.6,-27.794,1
55.3,-27.592,1
56,-27.48,1
56.7,-27.569,1
56.7,-37.518,2
57.4,-27.805,1
58.1,-27.791,1
58.8,-27.48,1
58.8,-31.247,2
59.5,-27.83,1
60.2,-27.866,1
60.9,-27.565,1
61.6,-27.519,1
62.3,-27.819,1
63,-27.651,1
64.4,-27.636,1
65.1,-27.822,1
65.8,-31.057,2
66.5,-27.552,1
66.5,-28.276,1
68.6,-27.382,1
69.3,-27.579,1
70,-27.695,1
71.4,-27.445,1
72.1,-27.426,1
72.8,-27.575,1
73.5,-27.441,1
73.5,-61.295,2
74.2,-27.507,1
74.9,-27.608,1
75.6,-27.645,1
76.3,-27.792,1
77,-27.584,1
77.7,-27.592,1
79.1,-27.785,1
79.8,-27.545,1
80.5,-27.476,1
81.2,-27.573,1
81.9,-27.73,1
82.6,-27.74,1
83.3,-27.477,1
84.7,-27.442,1
85.4,-27.704,1
86.1,-27.572,1
86.8,-27.116,1
87.5,-27.392,1
89.6,-27.408,1
90.3,-27.444,1
91,-27.483,1
91.7,-27.222,1
92.4,-27.238,1
93.1,-27.296,1
93.8,-27.528,1
94.5,-27.855,1
95.2,-27.726,1
95.9,-27.401,1
96.6,-27.717,1
97.3,-42.092,2
97.3,-27.631,1
98,-27.511,1
98.7,-27.672,1
99.4,-27.386,1
100.1,-27.568,1
100.1,-28.159,1
100.8,-27.603,1
101.5,-27.493,1
102.2,-27.557,1
102.9,-27.549,1
103.6,-27.545,1
104.3,-27.562,1
104.3,-31.651,2
105,-27.716,1
105.7,-27.296,1
106.4,-27.488,1
106.4,-37.802,2
107.1,-27.541,1
107.8,-27.888,1
108.5,-27.449,1
109.2,-27.819,1
109.2,-27.23,1
109.9,-27.266,1
110.6,-27.579,1
111.3,-27.459,1
112.7,-27.634,1
113.4,-27.424,1
114.1,-27.357,1
116.2,-27.474,1
116.9,-27.302,1
116.9,-27.989,1
117.6,-27.477,1
118.3,-27.619,1
119,-27.394,1
119.7,-27.656,1
120.4,-27.592,1
121.1,-27.405,1
121.1,-29.632,2
122.5,-27.597,1
123.2,-27.796,1
123.9,-27.787,1
124.6,-27.315,1
127.4,-27.764,1
128.1,-27.843,1
128.8,-27.705,1
129.5,-27.875,1
129.5,-37.55,2
130.2,-30.531,2
131.6,-28.061,1
132.3,-27.627,1
135.1,-27.595,1
135.8,-27.689,1
136.5,-27.661,1
136.5,-29.844,2
137.2,-27.553,1
137.9,-27.526,1
138.6,-27.566,1
139.3,-27.494,1
140,0.53673,1
140,-27.673,1
140.7,-27.607,1
141.4,-27.596,1
142.1,-27.749,1
144.2,-27.578,1
144.9,-27.627,1
145.6,-27.539,1
146.3,-27.683,1
147,-27.403,1
147.7,-27.575,1
148.4,-27.781,1
149.8,-27.477,1
150.5,-27.519,1
151.2,-27.636,1
151.9,-27.464,1
152.6,-27.494,1
153.3,-27.783,1
154,-27.522,1
154.7,-27.273,1
155.4,-27.779,1
156.1,-27.572,1
156.1,-37.079,2
156.8,-27.454,1
157.5,-27.645,1
158.9,-27.454,1
159.6,-27.462,1
160.3,-27.504,1
161.7,-27.397,1
162.4,-27.446,1
162.4,-39.983,2
163.8,-28.147,1
164.5,-27.195,1
165.2,-27.425,1
165.9,-27.375,1
166.6,-27.435,1
167.3,-27.284,1
