0,1.4794,1
0.70001,1.5241,1
1.4,1.6847,1
2.1,1.2839,1
2.8,1.5745,1
3.5,1.5303,1
4.2,1.6723,1
4.9001,1.4888,1
5.6,1.575,1
7.7001,1.7139,1
8.4001,1.6797,1
9.1,1.7484,1
9.8001,1.5723,1
10.5,1.7563,1
11.9,1.6787,1
12.6,1.6599,1
13.3,1.2908,1
14,1.5718,1
14,-20.81,2
14.7,1.7274,1
15.4,1.5815,1
16.1,1.5832,1
16.8,1.5512,1
17.5,1.826,1
21,-0.77802,2
21.7,1.6241,1
22.4,1.6305,1
23.1,1.4541,1
23.8,1.5011,1
24.5,1.6105,1
25.9,1.5863,1
26.6,1.554,1
27.3,1.3475,1
28,1.4681,1
28.7,1.6189,1
29.4,1.3242,1
30.1,1.6482,1
30.8,1.5162,1
31.5,1.4547,1
32.2,1.6941,1
32.9,1.5744,1
33.6,1.5623,1
35,1.3448,1
35.7,1.7112,1
36.4,1.6478,1
37.1,12.567,1
37.8,1.4648,1
38.5,1.8087,1
39.2,-0.68165,2
39.2,1.5956,1
39.9,1.5198,1
40.6,1.7356,1
41.3,1.5991,1
42,1.7319,1
42.7,1.5708,1
42.7,-11.54,2
43.4,1.5787,1
44.1,1.4748,1
44.8,1.383,1
45.5,1.3176,1
46.2,-1.8805,2
46.2,1.4977,1
46.9,1.634,1
47.6,1.57,1
48.3,1.6975,1
49,1.6334,1
50.4,1.5305,1
51.1,1.5893,1
51.1,-7.5068,2
51.8,1.4084,1
52.5,1.5201,1
53.9,1.5437,1
54.6,1.5301,1
55.3,1.6182,1
55.3,-3.5568,2
56.7,1.5649,1
57.4,1.3874,1
58.1,1.3997,1
59.5,1.5093,1
60.2,1.5023,1
60.9,1.6414,1
61.6,1.4902,1
62.3,1.5567,1
63,1.4721,1
64.4,1.4882,1
65.1,1.6006,1
65.8,1.5416,1
66.5,1.6233,1
67.2,1.4813,1
67.9,-0.7154,2
68.6,1.4902,1
69.3,1.5775,1
70,1.5705,1
71.4,0.9915,2
72.1,1.5076,1
72.8,1.4867,1
72.8,-22.378,2
73.5,1.6198,1
74.2,1.4674,1
74.9,1.6345,1
75.6,1.454,1
76.3,1.4262,1
77,1.5392,1
77.7,1.4913,1
78.4,1.5714,1
79.1,1.513,1
79.8,1.5269,1
80.5,1.2215,1
81.2,1.558,1
81.9,1.5927,1
82.6,1.5944,1
83.3,1.4657,1
84,1.3684,1
84.7,1.5605,1
85.4,1.4624,1
86.1,1.6008,1
87.5,1.5739,1
88.2,1.6632,1
88.9,1.5784,1
89.6,1.5766,1
90.3,1.5237,1
91,1.4731,1
91.7,1.5857,1
92.4,0.89728,2
93.1,1.5112,1
93.8,1.5367,1
94.5,1.5808,1
95.2,1.5997,1
95.9,1.668,1
96.6,1.5486,1
97.3,1.5473,1
98,1.6532,1
98.7,1.6489,1
99.4,1.4771,1
100.1,1.7138,1
100.8,-12.437,2
101.5,1.5481,1
102.2,1.6076,1
102.9,1.6586,1
103.6,1.5961,1
103.6,0.98508,2
104.3,1.5198,1
105,1.6705,1
105.7,1.6981,1
107.1,1.3979,1
107.8,-13.787,2
107.8,1.601,1
