Lon,Lat
-65.2798047174129,18.1499937017405
-65.2798059918449,18.1499808898692
-65.2798066171381,18.1499744876281
-65.2798078956322,18.1499616732952
-65.2798085355545,18.1499552646817
-65.2798091532834,18.1499488636197
-65.27981042191,18.1499360501395
-65.2798142163816,18.1499287919325
-65.2798098398512,18.1499112619411
-65.2798125882144,18.1499042836911
-65.279814228914,18.1498976043009
-65.2798155041595,18.1498847857184
-65.2798179185697,18.1498778995206
-65.2798180380995,18.1498591506163
-65.2798186575002,18.1498527441891
-65.2798199192279,18.1498399283895
-65.2798223329194,18.149826802846
-65.2798224701399,18.1498142854615
-65.2798230948446,18.149807876371
-65.2798231712645,18.1497953761072
-65.2798277615652,18.1497941406935
-65.2798256262168,18.1497822333224
-65.2798268778565,18.1497694146073
-65.279827519058,18.1497630018471
-65.2798290511193,18.1497563494977
-65.2798294244252,18.1497437656627
-65.2798307101883,18.149730936054
-65.2798335347986,18.1497239326152
-65.2798325732396,18.1497117071471
-65.2798338439416,18.1496988801861
-65.2798363786098,18.1496732265401
-65.2798376432853,18.1496603997048
-65.2798388797269,18.14964757994
-65.2798395261022,18.1496411633194
-65.279842116932,18.1496342224588
-65.2798420498769,18.1496155103239
-65.2798414341024,18.1496094336085
-65.2798426225112,18.1496028680507
-65.2798452050236,18.1495834404867
-65.279845839724,18.1495770241595
-65.2798487343318,18.1495700012438
-65.279848375547,18.1495513625655
-65.2798490068025,18.1495449486289
-65.2798496216273,18.1495385371395
-65.2798508816876,18.1495257095753
-65.2798551202259,18.1495120761143
-65.2798515601151,18.1495005450239
-65.2798540569585,18.1494936273096
-65.2798558977687,18.1494806422692
-65.2798571026122,18.1494740727894
-65.2798589187968,18.1494610920344
-65.2798551408389,18.1494496182841
-65.2798584677371,18.14944872147
-65.2798623996936,18.1494351723605
-65.2798609620736,18.1494230665096
-65.2798616206836,18.1494166424441
-65.2798622488197,18.1494102283388
-65.2798628749044,18.1494038147576
-65.2798647739857,18.1493845664855
-65.27986539585,18.1493781539602
-65.27986667508,18.1493653175504
-65.2798689549198,18.149364703815
-65.2798685710251,18.1493460680576
