Lon,Lat
54.4489041210987,12.4791046736
54.4489004250572,12.4791367352339
54.448899623263,12.4791434003707
54.4488996093248,12.4791434032604
54.4488951555147,12.4791880217365
54.4488509315489,12.4792157750267
54.4488913114599,12.4792262624058
54.4488906733484,12.4792326344129
54.4488887334326,12.4792517532544
54.4488887297909,12.4792517540095
54.4488836391307,12.4793027140173
54.4488829863347,12.4793090844021
54.4488823578616,12.4793154524824
54.4488817331355,12.4793218186533
54.4488753488606,12.4793854951861
54.4488747138997,12.4793918614961
54.4488734403777,12.4794045944193
54.448873445973,12.4794045942648
54.4488728109284,12.4794109601572
54.4488696275494,12.479442787409
54.4488677155905,12.4794618838988
54.4488639365968,12.4795000659688
54.448861985821,12.479519167059
54.4488195487404,12.4795527662804
54.4488575355609,12.4795637154716
54.4488575615755,12.4795637100765
54.4488569108923,12.479570076127
54.4488556600811,12.4795827995104
54.448855030955,12.4795891600796
54.4488561294787,12.4795889362771
54.4488474063916,12.4796655235485
54.4488468670049,12.4796718684463
54.4488454958253,12.4796846169835
54.4488423457694,12.4797164305896
54.4488410670115,12.4797291607031
54.448837279868,12.4797673426842
54.4488366595039,12.4797737044102
54.4488374439543,12.4797797798707
54.4488277786358,12.4798628185224
54.4487920621792,12.4798763467367
54.4488271500756,12.4798691838194
54.4487933484911,12.479882322042
54.4488258893157,12.479881915634
54.4488206836694,12.4799391212151
54.4488195341227,12.4799455946554
54.4488195512947,12.4799455910931
54.4488182662076,12.4799583322307
54.4488179512917,12.4799646361387
54.4488170150733,12.4799710671304
54.4488157489912,12.4799838059622
54.4488144806044,12.4799965461283
54.4488138504902,12.4800029156938
54.4488131988459,12.4800092899491
54.4488100265908,12.480041144125
54.4488074899675,12.480066633711
54.4488043118488,12.4800985029023
54.4488017382868,12.4801240094551
54.4487998383602,12.4801431359732
54.448798538573,12.4801496473757
54.4487979932646,12.4801622537289
54.4487580074457,12.4801891625867
54.4487969668209,12.4801812070988
54.4487947174949,12.4801941629521
54.448791529284,12.4802260625789
54.4487898221849,12.4802451615109
54.4487895822129,12.4802452102954
54.4487919580016,12.4802447254045
54.4487876666832,12.480264357093
54.4487870202368,12.4802707425743
54.448785749491,12.4802835071136
54.4487854673448,12.4802898180508
54.4487818913874,12.4803218208781
54.4487816896591,12.480328118112
54.4487591572833,12.4803640008719
54.4487773975183,12.4803665339321
54.4487710015964,12.4804302214321
54.4487709548736,12.480436507686
54.448767102452,12.4804686802252
54.4487653832343,12.4804941494246
54.4487612121549,12.4805264039554
54.4487612144495,12.4805264034793
54.4487592502219,12.4805456506287
54.4487585908536,12.4805520679166
54.448759896233,12.4805643679607
54.4487566089737,12.4805713223548
54.4487566407558,12.4805713157603
54.4487553126026,12.4805841550078
54.4487533287002,12.4806034132478
54.4487500361804,12.4806355144258
54.4487474039491,12.4806611977912
54.4487468023569,12.4806676080049
54.4487408169195,12.4807254288473
54.4487315203459,12.4808216935016
54.4487138890447,12.4808441715602
54.4487169114268,12.4809568429565
54.4487142869247,12.4809825608115
54.4487115206156,12.4810083051864
54.448711503725,12.4810083086902
54.4487094941501,12.4810276054213
54.448708829759,12.4810340366084
54.4487034563166,12.4810854990751
54.4487007728457,12.4810986359394
54.4487000810537,12.4811176640479
54.4486994265606,12.4811240933776
54.4486994258377,12.4811240935276
54.448697412426,12.4811433915672
54.4486947062525,12.4811691263736
54.4486906498411,12.4812077266983
54.4486886316032,12.4812270230793
54.4486718078201,12.481268225589
54.4486812113795,12.4812977779898
54.4486805817088,12.4813042004448
54.4486805442516,12.4813042082133
54.448665148893,12.4813199353105
54.4486778364656,12.4813299330614
54.4486757974972,12.4813492301878
54.4486704567754,12.4814006609163
54.4486703824322,12.4814006753281
54.4486676722954,12.481426395405
54.4486663150964,12.4814392549371
54.4486575188743,12.4815228188064
54.448656827717,12.4815292467047
54.4486554709342,12.4815420994262
54.4486554737427,12.4815420988438
54.4486493653283,12.4815999307667
54.4486486583017,12.4816063613456
54.4486472969518,12.4816192109168
54.4486459536893,12.4816320558491
54.4486439090988,12.481651327712
54.4486044292669,12.4816970860186
54.4486385236601,12.4817029216047
54.4486323931324,12.4817605747423
54.4486310300522,12.48177338376
54.4486215143363,12.4818630232773
54.4486187916589,12.4818886279166
54.4486154202851,12.4819206228425
54.4486092825531,12.4819782143288
54.4486072491491,12.4819974060308
54.4486052084208,12.4820165997994
54.448604890991,12.4820229229785
54.4485822615651,12.4820713472476
54.4485984532889,12.4820805566612
54.4485957159745,12.4821061437859
54.4485862892328,12.4821956524604
54.4485863168022,12.4821956467436
54.4485795427922,12.4822595830891
54.4485775747154,12.482278750131
54.4485741781265,12.4823107188242
54.4485695185174,12.4823554546098
54.4485648570035,12.4824001882136
54.4485575632641,12.4824704839557
54.4485549172144,12.4824960459857
54.4485437359111,12.4826046819751
54.4485424163575,12.4826174623725
54.4485384968981,12.4826558061517
54.4484907463881,12.4827719470272
54.4485267650761,12.4827708552887
54.448525484318,12.4827836374114
54.4485248406828,12.4827900288478
54.4485241777565,12.4827964244219
54.4485235104763,12.4828028200312
54.4485222139114,12.4828156058002
54.4485222310824,12.4828156032448
54.4485215838609,12.4828219942557
54.44852027705,12.4828347830021
54.4485202856006,12.4828347812288
54.4484877345788,12.4829103047844
54.4485131951451,12.4829051088484
54.4485119036698,12.4829178983153
54.4485112589662,12.482924293135
54.448510608554,12.482930689229
54.4485073842473,12.4829626663202
54.4485061018999,12.482975455814
54.4485028256598,12.4830072835989
54.4484977487798,12.4830585581821
54.4484952139969,12.4830841981225
54.4484939762213,12.4830970142498
54.4484889170058,12.4831483000176
54.4484889330782,12.4831482966843
54.4484876703487,12.4831611192301
54.4484845271501,12.4831931743723
54.4484695225888,12.4833470390889
54.4484688937688,12.4833534513882
54.4484676440144,12.4833662743545
54.4484614195349,12.4834303834066
54.4484620300465,12.4834365425163
54.4484195961287,12.483457769418
54.448455218933,12.483494481284
54.4484539560587,12.4835073054398
54.4484526978016,12.4835201283541
54.4484514838978,12.4835329417638
54.4484483515777,12.4835649930843
54.4484477625973,12.483571396419
54.4484465308909,12.483584212059
54.4484446312348,12.4836034445872
54.4484450847152,12.4836159157345
54.4484421710122,12.4836290725347
54.4484406849569,12.4836545005761
54.4484390720626,12.4836611096125
54.4484032520384,12.4837123767956
54.4484340928172,12.4837123630686
54.4484334825902,12.4837187668908
54.4484322333787,12.4837315800139
54.4484229320273,12.4838276411773
54.4483959359603,12.4838770782162
54.4484185579957,12.4838724622091
54.4484179428989,12.4838788623557
54.4484032040398,12.4838881444251
54.4483983926988,12.4839079459605
54.4484154492461,12.4839044658133
54.4484142019044,12.4839172663299
54.4484110885328,12.4839492649693
54.4484111821837,12.4839492465578
54.4484098254882,12.4839620664784
54.4484080355189,12.4840000578546
54.4483953109219,12.4841280050734
54.4483887527692,12.4841919802486
54.4483525646957,12.4842244121739
54.448385607756,12.4842239309538
54.4483829335756,12.4842369979487
54.4483366347058,12.484271707752
54.4483786068762,12.4842818772416
54.4483766912877,12.4843010016148
54.4483754922604,12.4843137331551
54.4483683331259,12.4843838528351
54.4483670749034,12.4843965903867
54.4483625449343,12.4844411905504
