1531012.034748	634.444824	1.000000
1531012.034748	548.575317	1.000000
1531012.034748	270.033051	1.000000
1531013.434745	626.211853	1.000000
1531013.434745	613.010132	1.000000
1531013.434745	450.027802	1.000000
1531013.434745	418.098419	1.000000
1531013.434745	386.940887	1.000000
1531013.434745	112.351196	1.000000
1531013.434745	-19.556082	1.000000
1531014.134809	662.407532	1.000000
1531014.134809	486.382568	1.000000
1531014.134809	418.668335	1.000000
1531014.134809	380.620941	1.000000
1531014.134809	114.178467	1.000000
1531014.134809	22.027222	1.000000
1531014.134809	-19.457884	1.000000
1531014.134809	-96.733879	1.000000
1531014.134809	-181.189133	1.000000
1531014.834821	688.138977	1.000000
1531014.834821	638.095398	1.000000
1531014.834821	579.715820	1.000000
1531014.834821	309.366882	1.000000
1531014.834821	320.803436	1.000000
1531014.834821	251.026306	1.000000
1531014.834821	187.366318	1.000000
1531014.834821	-19.326365	1.000000
1531014.834821	-124.393280	1.000000
1531014.834821	-184.567093	1.000000
1531014.834821	-236.332809	1.000000
1531015.534833	460.863098	1.000000
1531015.534833	-19.553020	1.000000
1531015.534833	-145.272217	1.000000
1531015.534833	-249.916504	1.000000
1531016.234819	602.908203	1.000000
1531016.234819	358.198669	1.000000
1531016.234819	-19.256941	1.000000
1531016.234819	-20.003166	1.000000
1531016.234819	-69.930885	1.000000
1531016.234819	-102.426033	1.000000
1531016.934831	646.557068	1.000000
1531016.934831	499.495087	1.000000
1531016.934831	361.619324	1.000000
1531016.934831	325.678955	1.000000
1531016.934831	108.254036	1.000000
1531016.934831	-19.431036	1.000000
1531016.934831	-100.280136	1.000000
1531016.934831	-121.449448	1.000000
1531016.934831	-158.023453	1.000000
1531017.634816	575.976868	1.000000
1531017.634816	500.106384	1.000000
1531017.634816	253.745285	1.000000
1531017.634816	139.825089	1.000000
1531017.634816	-19.463959	1.000000
1531017.634816	-7.753776	1.000000
1531017.634816	-232.786942	1.000000
1531018.334828	426.230164	1.000000
1531018.334828	221.948532	1.000000
1531018.334828	139.071472	1.000000
1531018.334828	94.800919	1.000000
1531018.334828	50.455009	1.000000
1531018.334828	-19.615862	1.000000
1531018.334828	-43.667576	1.000000
1531018.334828	-99.395477	1.000000
1531018.334828	-229.756165	1.000000
1531019.034814	621.209961	1.000000
1531019.034814	361.529236	1.000000
1531019.034814	279.891052	1.000000
1531019.034814	29.065430	1.000000
1531019.034814	-19.507418	1.000000
1531019.034814	-67.797859	1.000000
1531019.034814	-105.173492	1.000000
1531019.034814	-235.034561	1.000000
1531019.734826	669.075317	1.000000
1531019.734826	629.484131	1.000000
1531019.734826	482.310272	1.000000
1531019.734826	465.621368	1.000000
1531019.734826	282.093719	1.000000
1531019.734826	65.841667	1.000000
1531020.434812	652.595825	1.000000
1531020.434812	550.748474	1.000000
1531020.434812	497.373047	1.000000
1531020.434812	339.200989	1.000000
1531020.434812	149.836075	1.000000
1531020.434812	-19.514925	1.000000
1531020.434812	-88.994370	1.000000
1531020.434812	-141.305191	1.000000
1531020.434812	-266.959045	1.000000
1531021.134615	668.108887	1.000000
1531021.134615	478.246765	1.000000
1531021.134615	414.863312	1.000000
1531021.134615	426.131104	1.000000
1531021.134615	360.080017	1.000000
1531021.134615	162.514801	1.000000
1531021.134615	60.898823	1.000000
1531021.134615	-19.309774	1.000000
1531021.134615	-20.707060	1.000000
1531021.134615	-93.391670	1.000000
1531021.834601	686.274475	1.000000
1531021.834601	460.572845	1.000000
1531021.834601	135.439789	1.000000
1531021.834601	53.207771	1.000000
1531021.834601	59.383625	1.000000
1531021.834601	-19.305727	1.000000
1531021.834601	-74.742630	1.000000
1531022.534613	681.757690	1.000000
1531022.534613	485.085785	1.000000
1531022.534613	491.268982	1.000000
1531022.534613	406.347198	1.000000
1531022.534613	186.332932	1.000000
1531022.534613	-19.263334	1.000000
1531022.534613	-124.749153	1.000000
1531022.534613	-171.338516	1.000000
1531022.534613	-242.509689	1.000000
1531023.234624	676.491272	1.000000
1531023.234624	652.309692	1.000000
1531023.234624	621.970581	1.000000
1531023.234624	531.470764	1.000000
1531023.234624	364.848694	1.000000
1531023.234624	341.246857	1.000000
1531023.234624	313.049103	1.000000
1531023.234624	-23.329563	1.000000
1531023.234624	-19.515455	1.000000
1531023.234624	-170.197525	1.000000
1531023.234624	-260.751312	1.000000
1531023.234624	-274.978577	1.000000
1531023.934610	305.947357	1.000000
1531023.934610	245.137802	1.000000
1531023.934610	250.616623	1.000000
1531023.934610	178.391327	1.000000
1531023.934610	-19.330574	1.000000
1531024.634674	597.246826	1.000000
1531024.634674	524.840210	1.000000
1531024.634674	433.630463	1.000000
1531024.634674	417.903625	1.000000
1531024.634674	361.980164	1.000000
1531024.634674	140.332291	1.000000
1531024.634674	-26.326086	1.000000
1531024.634674	-117.730377	1.000000
1531024.634674	-244.779312	1.000000
1531025.334686	474.666321	1.000000
1531025.334686	180.246811	1.000000
1531025.334686	109.277489	1.000000
1531025.334686	-19.542929	1.000000
1531025.334686	-47.464027	1.000000
1531025.334686	-268.500488	1.000000
1531025.334686	-279.530090	1.000000
1531026.034672	604.428772	1.000000
1531026.034672	602.137146	1.000000
1531026.034672	570.171570	1.000000
1531026.034672	247.541290	1.000000
1531026.034672	243.757019	1.000000
